Test File, upham_1.test.dat
Known Author Name, Unknown Author Name, Threshold, Match Value, Matches,Common Synonym Count, Scaled SC 2, Scaled SC 3, Scaled SC 4, Words Enc. Known, Words Enc. Unk.,Words over Threshold Known, Words Over Threshold Unk.,Dictionary Hits Known, Dictionary Hits Unk.
upham_20x5 ,child_4, 1, 5.300377505523927E-5, 3038,44153, 1448477.0, 8.9011787E7, 7.869869729E9, 126291, 81800, 6357, 6904, 82705, 52208, 
child_20x5 ,child_4, 1, 4.883776088235541E-5, 3643,49122, 1495844.0, 8.6664264E7, 7.343980664E9, 171164, 81800, 6492, 6904, 109304, 52208, 
abbott_20x5 ,child_4, 1, 5.2669295268395E-5, 3377,46717, 1452799.0, 8.5697041E7, 7.424616895E9, 130385, 81800, 5936, 6904, 83320, 52208, 
traill_20x5 ,child_4, 1, 6.0707594671263214E-5, 3396,48442, 1560550.0, 9.4950298E7, 8.362697854E9, 116710, 81800, 6910, 6904, 79308, 52208, 0
upham_20x5 ,child_4, 2, 5.294453360025287E-5, 2920,44035, 1448359.0, 8.9011669E7, 7.869869611E9, 126291, 81800, 5932, 6385, 82705, 52208, 
child_20x5 ,child_4, 2, 4.8770623852706726E-5, 3464,48943, 1495665.0, 8.6664085E7, 7.343980485E9, 171164, 81800, 6009, 6385, 109304, 52208, 
abbott_20x5 ,child_4, 2, 5.259147420564619E-5, 3224,46564, 1452646.0, 8.5696888E7, 7.424616742E9, 130385, 81800, 5604, 6385, 83320, 52208, 
traill_20x5 ,child_4, 2, 6.062934919666932E-5, 3252,48298, 1560406.0, 9.4950154E7, 8.36269771E9, 116710, 81800, 6420, 6385, 79308, 52208, 0
upham_20x5 ,child_4, 3, 5.2445240422442687E-5, 2758,43711, 1447711.0, 8.9010373E7, 7.869867019E9, 126291, 81800, 5389, 5829, 82705, 52208, 
child_20x5 ,child_4, 3, 4.8360088058642224E-5, 3248,48511, 1494801.0, 8.6662357E7, 7.343977029E9, 171164, 81800, 5444, 5829, 109304, 52208, 
abbott_20x5 ,child_4, 3, 5.2098482461148304E-5, 3033,46182, 1451882.0, 8.569536E7, 7.424613686E9, 130385, 81800, 5153, 5829, 83320, 52208, 
traill_20x5 ,child_4, 3, 6.0084249531626986E-5, 3055,47904, 1559618.0, 9.4948578E7, 8.362694558E9, 116710, 81800, 5811, 5829, 79308, 52208, 0
upham_20x5 ,child_4, 4, 5.212696280153538E-5, 2569,43144, 1446010.0, 8.900527E7, 7.86985171E9, 126291, 81800, 4799, 5247, 82705, 52208, 
child_20x5 ,child_4, 4, 4.791762646430861E-5, 3005,47782, 1492614.0, 8.6655796E7, 7.343957346E9, 171164, 81800, 4903, 5247, 109304, 52208, 
abbott_20x5 ,child_4, 4, 5.175982019771613E-5, 2821,45546, 1449974.0, 8.5689636E7, 7.424596514E9, 130385, 81800, 4692, 5247, 83320, 52208, 
traill_20x5 ,child_4, 4, 5.962011874457807E-5, 2844,47271, 1557719.0, 9.4942881E7, 8.362677467E9, 116710, 81800, 5216, 5247, 79308, 52208, 0
upham_20x5 ,child_4, 5, 5.1359147081025406E-5, 2360,42308, 1442666.0, 8.8991894E7, 7.869798206E9, 126291, 81800, 4280, 4719, 82705, 52208, 
child_20x5 ,child_4, 5, 4.723397151984351E-5, 2754,46778, 1488598.0, 8.6639732E7, 7.34389309E9, 171164, 81800, 4401, 4719, 109304, 52208, 
abbott_20x5 ,child_4, 5, 5.0960232218051246E-5, 2611,44706, 1446614.0, 8.5676196E7, 7.424542754E9, 130385, 81800, 4243, 4719, 83320, 52208, 
traill_20x5 ,child_4, 5, 5.8834940595239614E-5, 2621,46379, 1554151.0, 9.4928609E7, 8.362620379E9, 116710, 81800, 4712, 4719, 79308, 52208, 0
upham_20x5 ,child_4, 6, 5.0425029367596116E-5, 2163,41323, 1437741.0, 8.8967269E7, 7.869675081E9, 126291, 81800, 3806, 4183, 82705, 52208, 
child_20x5 ,child_4, 6, 4.642582738104047E-5, 2512,45568, 1482548.0, 8.6609482E7, 7.34374184E9, 171164, 81800, 3945, 4183, 109304, 52208, 
abbott_20x5 ,child_4, 6, 4.997528009253768E-5, 2363,43466, 1440414.0, 8.5645196E7, 7.424387754E9, 130385, 81800, 3775, 4183, 83320, 52208, 
traill_20x5 ,child_4, 6, 5.7789572674962436E-5, 2413,45339, 1548951.0, 9.4902609E7, 8.362490379E9, 116710, 81800, 4227, 4183, 79308, 52208, 0
upham_20x5 ,child_4, 7, 4.962468892670146E-5, 1990,40285, 1431513.0, 8.8929901E7, 7.869450873E9, 126291, 81800, 3424, 3738, 82705, 52208, 
child_20x5 ,child_4, 7, 4.568446316002628E-5, 2292,44248, 1474628.0, 8.6561962E7, 7.34345672E9, 171164, 81800, 3545, 3738, 109304, 52208, 
abbott_20x5 ,child_4, 7, 4.90853071677043E-5, 2162,42260, 1433178.0, 8.560178E7, 7.424127258E9, 130385, 81800, 3391, 3738, 83320, 52208, 
traill_20x5 ,child_4, 7, 5.683805742568408E-5, 2226,44217, 1542219.0, 9.4862217E7, 8.362248027E9, 116710, 81800, 3821, 3738, 79308, 52208, 0
upham_20x5 ,child_4, 8, 4.899520006758947E-5, 1820,39095, 1423183.0, 8.8871591E7, 7.869042703E9, 126291, 81800, 3073, 3338, 82705, 52208, 
child_20x5 ,child_4, 8, 4.5005022135507206E-5, 2081,42771, 1464289.0, 8.6489589E7, 7.342950109E9, 171164, 81800, 3169, 3338, 109304, 52208, 
abbott_20x5 ,child_4, 8, 4.838107342998584E-5, 1955,40811, 1423035.0, 8.5530779E7, 7.423630251E9, 130385, 81800, 3007, 3338, 83320, 52208, 
traill_20x5 ,child_4, 8, 5.612243080931798E-5, 2026,42817, 1532419.0, 9.4793617E7, 8.361767827E9, 116710, 81800, 3432, 3338, 79308, 52208, 0
upham_20x5 ,child_4, 9, 4.8191374835225026E-5, 1669,37887, 1413519.0, 8.8794279E7, 7.868424207E9, 126291, 81800, 2779, 3018, 82705, 52208, 
child_20x5 ,child_4, 9, 4.4215947770019275E-5, 1910,41403, 1453345.0, 8.6402037E7, 7.342249693E9, 171164, 81800, 2859, 3018, 109304, 52208, 
abbott_20x5 ,child_4, 9, 4.751697835252435E-5, 1804,39603, 1413371.0, 8.5453467E7, 7.423011755E9, 130385, 81800, 2727, 3018, 83320, 52208, 
traill_20x5 ,child_4, 9, 5.517217251545479E-5, 1855,41449, 1521475.0, 9.4706065E7, 8.361067411E9, 116710, 81800, 3065, 3018, 79308, 52208, 0
upham_20x5 ,child_4, 10, 4.6765223926214265E-5, 1526,36600, 1401936.0, 8.8690032E7, 7.867485984E9, 126291, 81800, 2501, 2720, 82705, 52208, 
child_20x5 ,child_4, 10, 4.2818497640119124E-5, 1739,39864, 1439494.0, 8.6277378E7, 7.341127762E9, 171164, 81800, 2578, 2720, 109304, 52208, 
abbott_20x5 ,child_4, 10, 4.596515135305982E-5, 1643,38154, 1400330.0, 8.5336098E7, 7.421955434E9, 130385, 81800, 2463, 2720, 83320, 52208, 
traill_20x5 ,child_4, 10, 5.362328920512025E-5, 1694,40000, 1508434.0, 9.4588696E7, 8.36001109E9, 116710, 81800, 2772, 2720, 79308, 52208, 0
upham_20x5 ,child_4, 11, 4.614764143795738E-5, 1410,35440, 1390336.0, 8.8574032E7, 7.866325984E9, 126291, 81800, 2283, 2470, 82705, 52208, 
child_20x5 ,child_4, 11, 4.2290686311285326E-5, 1595,38424, 1425094.0, 8.6133378E7, 7.339687762E9, 171164, 81800, 2340, 2470, 109304, 52208, 
abbott_20x5 ,child_4, 11, 4.527976343897089E-5, 1494,36664, 1385430.0, 8.5187098E7, 7.420465434E9, 130385, 81800, 2230, 2470, 83320, 52208, 
traill_20x5 ,child_4, 11, 5.3022045531533975E-5, 1579,38850, 1496934.0, 9.4473696E7, 8.35886109E9, 116710, 81800, 2539, 2470, 79308, 52208, 0
upham_20x5 ,child_4, 12, 4.561204834900357E-5, 1300,34230, 1377026.0, 8.8427622E7, 7.864715474E9, 126291, 81800, 2055, 2223, 82705, 52208, 
child_20x5 ,child_4, 12, 4.161188808811395E-5, 1446,36785, 1407065.0, 8.5935059E7, 7.337506253E9, 171164, 81800, 2086, 2223, 109304, 52208, 
abbott_20x5 ,child_4, 12, 4.463516126258768E-5, 1362,35212, 1369458.0, 8.5011406E7, 7.418532822E9, 130385, 81800, 2005, 2223, 83320, 52208, 
traill_20x5 ,child_4, 12, 5.2315741334496994E-5, 1433,37244, 1479268.0, 9.427937E7, 8.356723504E9, 116710, 81800, 2272, 2223, 79308, 52208, 0
upham_20x5 ,child_4, 13, 4.447252153838288E-5, 1197,32994, 1362194.0, 8.8249638E7, 7.862579666E9, 126291, 81800, 1861, 2013, 82705, 52208, 
child_20x5 ,child_4, 13, 3.986946790161471E-5, 1326,35345, 1389785.0, 8.5727699E7, 7.335017933E9, 171164, 81800, 1887, 2013, 109304, 52208, 
abbott_20x5 ,child_4, 13, 4.360342273910826E-5, 1250,33868, 1353330.0, 8.481787E7, 7.41621039E9, 130385, 81800, 1815, 2013, 83320, 52208, 
traill_20x5 ,child_4, 13, 5.004693681012788E-5, 1318,35864, 1462708.0, 9.408065E7, 8.354338864E9, 116710, 81800, 2046, 2013, 79308, 52208, 0
upham_20x5 ,child_4, 14, 4.366966430364893E-5, 1096,31681, 1345125.0, 8.8027741E7, 7.859695005E9, 126291, 81800, 1687, 1819, 82705, 52208, 
child_20x5 ,child_4, 14, 3.896883179111482E-5, 1211,33850, 1370350.0, 8.5475044E7, 7.331733418E9, 171164, 81800, 1695, 1819, 109304, 52208, 
abbott_20x5 ,child_4, 14, 4.273679613309952E-5, 1149,32555, 1336261.0, 8.4595973E7, 7.413325729E9, 130385, 81800, 1653, 1819, 83320, 52208, 
traill_20x5 ,child_4, 14, 4.9035192447206304E-5, 1198,34304, 1442428.0, 9.381701E7, 8.350911544E9, 116710, 81800, 1848, 1819, 79308, 52208, 0
upham_20x5 ,child_4, 15, 4.126690058523007E-5, 1010,30477, 1328269.0, 8.7791757E7, 7.856391229E9, 126291, 81800, 1519, 1654, 82705, 52208, 
child_20x5 ,child_4, 15, 3.699500311944352E-5, 1121,32590, 1352710.0, 8.5228084E7, 7.328275978E9, 171164, 81800, 1553, 1654, 109304, 52208, 
abbott_20x5 ,child_4, 15, 4.034909591145951E-5, 1060,31309, 1318817.0, 8.4351757E7, 7.409906705E9, 130385, 81800, 1494, 1654, 83320, 52208, 
traill_20x5 ,child_4, 15, 4.642344858706689E-5, 1115,33142, 1426160.0, 9.3589258E7, 8.347723016E9, 116710, 81800, 1695, 1654, 79308, 52208, 0
upham_20x5 ,child_4, 16, 4.047846651519053E-5, 943,29472, 1313194.0, 8.7565632E7, 7.852999354E9, 126291, 81800, 1394, 1513, 82705, 52208, 
child_20x5 ,child_4, 16, 3.6143291333740806E-5, 1035,31300, 1333360.0, 8.4937834E7, 7.323922228E9, 171164, 81800, 1420, 1513, 109304, 52208, 
abbott_20x5 ,child_4, 16, 3.936883180177419E-5, 984,30169, 1301717.0, 8.4095257E7, 7.406059205E9, 130385, 81800, 1369, 1513, 83320, 52208, 
traill_20x5 ,child_4, 16, 4.5366034844061066E-5, 1030,31867, 1407035.0, 9.3302383E7, 8.343419891E9, 116710, 81800, 1536, 1513, 79308, 52208, 0
upham_20x5 ,child_4, 17, 3.995961978524431E-5, 872,28336, 1295018.0, 8.7274816E7, 7.848346298E9, 126291, 81800, 1271, 1386, 82705, 52208, 
child_20x5 ,child_4, 17, 3.5439352435637156E-5, 959,30084, 1313904.0, 8.4626538E7, 7.318941492E9, 171164, 81800, 1309, 1386, 109304, 52208, 
abbott_20x5 ,child_4, 17, 3.88707770001818E-5, 917,29097, 1284565.0, 8.3820825E7, 7.401668293E9, 130385, 81800, 1261, 1386, 83320, 52208, 
traill_20x5 ,child_4, 17, 4.457331496223163E-5, 955,30667, 1387835.0, 9.2995183E7, 8.338504691E9, 116710, 81800, 1409, 1386, 79308, 52208, 0
upham_20x5 ,child_4, 18, 3.9207582426111435E-5, 813,27333, 1277967.0, 8.6984949E7, 7.843418559E9, 126291, 81800, 1164, 1266, 82705, 52208, 
child_20x5 ,child_4, 18, 3.477762415936582E-5, 887,28860, 1293096.0, 8.4272802E7, 7.31292798E9, 171164, 81800, 1205, 1266, 109304, 52208, 
abbott_20x5 ,child_4, 18, 3.8008463368735044E-5, 847,27907, 1264335.0, 8.3476915E7, 7.395821823E9, 130385, 81800, 1143, 1266, 83320, 52208, 
traill_20x5 ,child_4, 18, 4.3713243219406386E-5, 881,29409, 1366449.0, 9.2631621E7, 8.332324137E9, 116710, 81800, 1280, 1266, 79308, 52208, 0
upham_20x5 ,child_4, 19, 3.832767257998995E-5, 752,26235, 1258203.0, 8.6629197E7, 7.837015023E9, 126291, 81800, 1055, 1150, 82705, 52208, 
child_20x5 ,child_4, 19, 3.410268274428065E-5, 816,27582, 1270092.0, 8.385873E7, 7.305474684E9, 171164, 81800, 1097, 1150, 109304, 52208, 
abbott_20x5 ,child_4, 19, 3.7225377204785565E-5, 780,26701, 1242627.0, 8.3086171E7, 7.388788431E9, 130385, 81800, 1043, 1150, 83320, 52208, 
traill_20x5 ,child_4, 19, 4.2730932562456544E-5, 813,28185, 1344417.0, 9.2235045E7, 8.325185769E9, 116710, 81800, 1163, 1150, 79308, 52208, 0
upham_20x5 ,child_4, 20, 3.461617606513958E-5, 693,25114, 1236904.0, 8.6224516E7, 7.829326084E9, 126291, 81800, 966, 1040, 82705, 52208, 
child_20x5 ,child_4, 20, 3.120679125051946E-5, 753,26385, 1247349.0, 8.3426613E7, 7.297264461E9, 171164, 81800, 1002, 1040, 109304, 52208, 
abbott_20x5 ,child_4, 20, 3.345940032964252E-5, 715,25466, 1219162.0, 8.2640336E7, 7.380317566E9, 130385, 81800, 953, 1040, 83320, 52208, 
traill_20x5 ,child_4, 20, 3.862519244511138E-5, 749,26969, 1321313.0, 9.1796069E7, 8.316845225E9, 116710, 81800, 1062, 1040, 79308, 52208, 0
upham_20x5 ,child_4, 21, 3.395987367166283E-5, 646,24174, 1218104.0, 8.5848516E7, 7.821806084E9, 126291, 81800, 885, 955, 82705, 52208, 
child_20x5 ,child_4, 21, 3.0579702824651965E-5, 696,25245, 1224549.0, 8.2970613E7, 7.288144461E9, 171164, 81800, 913, 955, 109304, 52208, 
abbott_20x5 ,child_4, 21, 3.2782450844044435E-5, 665,24466, 1199162.0, 8.2240336E7, 7.372317566E9, 130385, 81800, 876, 955, 83320, 52208, 
traill_20x5 ,child_4, 21, 3.783331053355872E-5, 700,25989, 1301713.0, 9.1404069E7, 8.309005225E9, 116710, 81800, 981, 955, 79308, 52208, 0
upham_20x5 ,child_4, 22, 3.346183889077229E-5, 606,23334, 1200464.0, 8.5478076E7, 7.814026844E9, 126291, 81800, 821, 875, 82705, 52208, 
child_20x5 ,child_4, 22, 2.9991753858622216E-5, 645,24174, 1202058.0, 8.2498302E7, 7.27822593E9, 171164, 81800, 836, 875, 109304, 52208, 
abbott_20x5 ,child_4, 22, 3.224098501588253E-5, 620,23521, 1179317.0, 8.1823591E7, 7.363565921E9, 130385, 81800, 813, 875, 83320, 52208, 
traill_20x5 ,child_4, 22, 3.7243798443847296E-5, 645,24834, 1277458.0, 9.0894714E7, 8.29830877E9, 116710, 81800, 896, 875, 79308, 52208, 0
upham_20x5 ,child_4, 23, 3.285703397123797E-5, 558,22278, 1177232.0, 8.4966972E7, 7.802782556E9, 126291, 81800, 747, 793, 82705, 52208, 
child_20x5 ,child_4, 23, 2.9399376705530533E-5, 588,22920, 1174470.0, 8.1891366E7, 7.264873338E9, 171164, 81800, 758, 793, 109304, 52208, 
abbott_20x5 ,child_4, 23, 3.160566511083923E-5, 575,22531, 1157537.0, 8.1344431E7, 7.353024401E9, 130385, 81800, 743, 793, 83320, 52208, 
traill_20x5 ,child_4, 23, 3.641881670636202E-5, 598,23800, 1254710.0, 9.0394258E7, 8.287298738E9, 116710, 81800, 825, 793, 79308, 52208, 0
upham_20x5 ,child_4, 24, 3.2044399960436E-5, 511,21197, 1152369.0, 8.4395123E7, 7.789630029E9, 126291, 81800, 686, 706, 82705, 52208, 
child_20x5 ,child_4, 24, 2.867658230122768E-5, 535,21701, 1146433.0, 8.1246515E7, 7.250041765E9, 171164, 81800, 691, 706, 109304, 52208, 
abbott_20x5 ,child_4, 24, 3.084873807521134E-5, 532,21542, 1134790.0, 8.082125E7, 7.340991238E9, 130385, 81800, 688, 706, 83320, 52208, 
traill_20x5 ,child_4, 24, 3.542383174897595E-5, 542,22512, 1225086.0, 8.9712906E7, 8.271627642E9, 116710, 81800, 751, 706, 79308, 52208, 0
upham_20x5 ,child_4, 25, 2.604126585514779E-5, 473,20285, 1130481.0, 8.3869811E7, 7.777022541E9, 126291, 81800, 631, 638, 82705, 52208, 
child_20x5 ,child_4, 25, 2.3511887739572776E-5, 481,20405, 1115329.0, 8.0500019E7, 7.232125861E9, 171164, 81800, 622, 638, 109304, 52208, 
abbott_20x5 ,child_4, 25, 2.4912584912858692E-5, 484,20390, 1107142.0, 8.0157698E7, 7.32506599E9, 130385, 81800, 613, 638, 83320, 52208, 
traill_20x5 ,child_4, 25, 2.8284324990850412E-5, 498,21456, 1199742.0, 8.910465E7, 8.257029498E9, 116710, 81800, 676, 638, 79308, 52208, 0
upham_20x5 ,child_4, 26, 2.5032128325355E-5, 428,19160, 1102356.0, 8.3166686E7, 7.759444416E9, 126291, 81800, 566, 575, 82705, 52208, 
child_20x5 ,child_4, 26, 2.2294136297540803E-5, 432,19180, 1084704.0, 7.9734394E7, 7.212985236E9, 171164, 81800, 556, 575, 109304, 52208, 
abbott_20x5 ,child_4, 26, 2.3904661509786747E-5, 442,19340, 1080892.0, 7.9501448E7, 7.30865974E9, 130385, 81800, 558, 575, 83320, 52208, 
traill_20x5 ,child_4, 26, 2.7139971831629147E-5, 457,20431, 1174117.0, 8.8464025E7, 8.241013873E9, 116710, 81800, 618, 575, 79308, 52208, 0
upham_20x5 ,child_4, 27, 2.470494512624712E-5, 403,18510, 1085456.0, 8.2727286E7, 7.748020016E9, 126291, 81800, 524, 535, 82705, 52208, 
child_20x5 ,child_4, 27, 2.1683189327737782E-5, 406,18504, 1067128.0, 7.9277418E7, 7.20110386E9, 171164, 81800, 516, 535, 109304, 52208, 
abbott_20x5 ,child_4, 27, 2.3460987691801965E-5, 413,18586, 1061288.0, 7.8991744E7, 7.295407436E9, 130385, 81800, 515, 535, 83320, 52208, 
traill_20x5 ,child_4, 27, 2.6388312493361705E-5, 429,19703, 1155189.0, 8.7971897E7, 8.228218545E9, 116710, 81800, 570, 535, 79308, 52208, 0
upham_20x5 ,child_4, 28, 2.4318133273100648E-5, 375,17754, 1065044.0, 8.2176162E7, 7.733139668E9, 126291, 81800, 478, 489, 82705, 52208, 
child_20x5 ,child_4, 28, 2.119723150887646E-5, 371,17559, 1041613.0, 7.8588513E7, 7.182503425E9, 171164, 81800, 466, 489, 109304, 52208, 
abbott_20x5 ,child_4, 28, 2.3020501724580383E-5, 378,17641, 1035773.0, 7.8302839E7, 7.276807001E9, 130385, 81800, 463, 489, 83320, 52208, 
traill_20x5 ,child_4, 28, 2.5768947712540163E-5, 394,18758, 1129674.0, 8.7282992E7, 8.20961811E9, 116710, 81800, 519, 489, 79308, 52208, 0
upham_20x5 ,child_4, 29, 2.362969335829141E-5, 337,16690, 1035252.0, 8.1341986E7, 7.70978274E9, 126291, 81800, 428, 436, 82705, 52208, 
child_20x5 ,child_4, 29, 2.0373303025868784E-5, 333,16495, 1011821.0, 7.7754337E7, 7.159146497E9, 171164, 81800, 412, 436, 109304, 52208, 
abbott_20x5 ,child_4, 29, 2.2175158710431858E-5, 338,16521, 1004413.0, 7.7424759E7, 7.252220761E9, 130385, 81800, 413, 436, 83320, 52208, 
traill_20x5 ,child_4, 29, 2.5000528968737215E-5, 355,17666, 1099098.0, 8.6426864E7, 8.185646526E9, 116710, 81800, 463, 436, 79308, 52208, 0
upham_20x5 ,child_4, 30, 2.265840453585104E-5, 299,15588, 1003294.0, 8.0415204E7, 7.682906062E9, 126291, 81800, 381, 386, 82705, 52208, 
child_20x5 ,child_4, 30, 1.9565515998925577E-5, 299,15509, 983227.0, 7.6925111E7, 7.135098943E9, 171164, 81800, 375, 386, 109304, 52208, 
abbott_20x5 ,child_4, 30, 2.1106572382542467E-5, 300,15419, 972455.0, 7.6497977E7, 7.225344083E9, 130385, 81800, 366, 386, 83320, 52208, 
traill_20x5 ,child_4, 30, 2.4186440844850013E-5, 316,16535, 1066299.0, 8.5475693E7, 8.158062567E9, 116710, 81800, 413, 386, 79308, 52208, 0
Test File, child_3.test.dat
Known Author Name, Unknown Author Name, Threshold, Match Value, Matches,Common Synonym Count, Scaled SC 2, Scaled SC 3, Scaled SC 4, Words Enc. Known, Words Enc. Unk.,Words over Threshold Known, Words Over Threshold Unk.,Dictionary Hits Known, Dictionary Hits Unk.
upham_20x5 ,child_3, 0, 5.84502781082139E-5, 3154,44439, 1471751.0, 9.0978225E7, 8.078794067E9, 126291, 87095, 7057, 7565, 82705, 60367, 
child_20x5 ,child_3, 0, 5.6154914981890315E-5, 3542,47824, 1503310.0, 8.8111282E7, 7.513073578E9, 171164, 87095, 7111, 7565, 109304, 60367, 
abbott_20x5 ,child_3, 0, 5.59969735330742E-5, 3171,44957, 1468307.0, 8.8588577E7, 7.722035795E9, 130385, 87095, 6247, 7565, 83320, 60367, 
traill_20x5 ,child_3, 0, 7.544090055094673E-5, 3705,51049, 1645637.0, 9.9211939E7, 8.678058113E9, 116710, 87095, 7437, 7565, 79308, 60367, 0
upham_20x5 ,child_3, 1, 5.84502781082139E-5, 3026,44439, 1471751.0, 9.0978225E7, 8.078794067E9, 126291, 87095, 6357, 7018, 82705, 60367, 
child_20x5 ,child_3, 1, 5.6154914981890315E-5, 3375,47824, 1503310.0, 8.8111282E7, 7.513073578E9, 171164, 87095, 6492, 7018, 109304, 60367, 
abbott_20x5 ,child_3, 1, 5.59969735330742E-5, 3047,44957, 1468307.0, 8.8588577E7, 7.722035795E9, 130385, 87095, 5936, 7018, 83320, 60367, 
traill_20x5 ,child_3, 1, 7.544090055094673E-5, 3559,51049, 1645637.0, 9.9211939E7, 8.678058113E9, 116710, 87095, 6910, 7018, 79308, 60367, 0
upham_20x5 ,child_3, 2, 5.838563771715797E-5, 2910,44323, 1471635.0, 9.0978109E7, 8.078793951E9, 126291, 87095, 5932, 6515, 82705, 60367, 
child_20x5 ,child_3, 2, 5.610064710001717E-5, 3224,47673, 1503159.0, 8.8111131E7, 7.513073427E9, 171164, 87095, 6009, 6515, 109304, 60367, 
abbott_20x5 ,child_3, 2, 5.593665236862071E-5, 2936,44846, 1468196.0, 8.8588466E7, 7.722035684E9, 130385, 87095, 5604, 6515, 83320, 60367, 
traill_20x5 ,child_3, 2, 7.536367369323019E-5, 3393,50883, 1645471.0, 9.9211773E7, 8.678057947E9, 116710, 87095, 6420, 6515, 79308, 60367, 0
upham_20x5 ,child_3, 3, 5.7787782285957144E-5, 2736,43975, 1470939.0, 9.0976717E7, 8.078791167E9, 126291, 87095, 5389, 5914, 82705, 60367, 
child_20x5 ,child_3, 3, 5.5546162166069784E-5, 3009,47243, 1502299.0, 8.8109411E7, 7.513069987E9, 171164, 87095, 5444, 5914, 109304, 60367, 
abbott_20x5 ,child_3, 3, 5.5414103770274656E-5, 2768,44510, 1467524.0, 8.8587122E7, 7.722032996E9, 130385, 87095, 5153, 5914, 83320, 60367, 
traill_20x5 ,child_3, 3, 7.471949348389534E-5, 3178,50453, 1644611.0, 9.9210053E7, 8.678054507E9, 116710, 87095, 5811, 5914, 79308, 60367, 0
upham_20x5 ,child_3, 4, 5.741357715292451E-5, 2534,43369, 1469121.0, 9.0971263E7, 8.078774805E9, 126291, 87095, 4799, 5321, 82705, 60367, 
child_20x5 ,child_3, 4, 5.515535292034302E-5, 2798,46610, 1500400.0, 8.8103714E7, 7.513052896E9, 171164, 87095, 4903, 5321, 109304, 60367, 
abbott_20x5 ,child_3, 4, 5.509523816956501E-5, 2572,43922, 1465760.0, 8.858183E7, 7.72201712E9, 130385, 87095, 4692, 5321, 83320, 60367, 
traill_20x5 ,child_3, 4, 7.42100913574543E-5, 2946,49757, 1642523.0, 9.9203789E7, 8.678035715E9, 116710, 87095, 5216, 5321, 79308, 60367, 0
upham_20x5 ,child_3, 5, 5.6767355071875934E-5, 2335,42573, 1465937.0, 9.0958527E7, 8.078723861E9, 126291, 87095, 4280, 4762, 82705, 60367, 
child_20x5 ,child_3, 5, 5.4629444151634154E-5, 2576,45722, 1496848.0, 8.8089506E7, 7.512996064E9, 171164, 87095, 4401, 4762, 109304, 60367, 
abbott_20x5 ,child_3, 5, 5.4456978607581155E-5, 2388,43186, 1462816.0, 8.8570054E7, 7.721970016E9, 130385, 87095, 4243, 4762, 83320, 60367, 
traill_20x5 ,child_3, 5, 7.338135371490133E-5, 2722,48861, 1638939.0, 9.9189453E7, 8.677978371E9, 116710, 87095, 4712, 4762, 79308, 60367, 0
upham_20x5 ,child_3, 6, 5.595139514258345E-5, 2149,41643, 1461287.0, 9.0935277E7, 8.078607611E9, 126291, 87095, 3806, 4305, 82705, 60367, 
child_20x5 ,child_3, 6, 5.388250612362737E-5, 2375,44717, 1491823.0, 8.8064381E7, 7.512870439E9, 171164, 87095, 3945, 4305, 109304, 60367, 
abbott_20x5 ,child_3, 6, 5.363361672781446E-5, 2198,42236, 1458066.0, 8.8546304E7, 7.721851266E9, 130385, 87095, 3775, 4305, 83320, 60367, 
traill_20x5 ,child_3, 6, 7.234493977089664E-5, 2513,47816, 1633714.0, 9.9163328E7, 8.677847746E9, 116710, 87095, 4227, 4305, 79308, 60367, 0
upham_20x5 ,child_3, 7, 5.513370783293926E-5, 2003,40767, 1456031.0, 9.0903741E7, 8.078418395E9, 126291, 87095, 3424, 3914, 82705, 60367, 
child_20x5 ,child_3, 7, 5.310974221858577E-5, 2199,43661, 1485487.0, 8.8026365E7, 7.512642343E9, 171164, 87095, 3545, 3914, 109304, 60367, 
abbott_20x5 ,child_3, 7, 5.271638278774495E-5, 2020,41168, 1451658.0, 8.8507856E7, 7.721620578E9, 130385, 87095, 3391, 3914, 83320, 60367, 
traill_20x5 ,child_3, 7, 7.130429556589601E-5, 2335,46748, 1627306.0, 9.912488E7, 8.677617058E9, 116710, 87095, 3821, 3914, 79308, 60367, 0
upham_20x5 ,child_3, 8, 5.456667250380308E-5, 1835,39591, 1447799.0, 9.0846117E7, 8.078015027E9, 126291, 87095, 3073, 3532, 82705, 60367, 
child_20x5 ,child_3, 8, 5.2639711256552226E-5, 2006,42310, 1476030.0, 8.7960166E7, 7.51217895E9, 171164, 87095, 3169, 3532, 109304, 60367, 
abbott_20x5 ,child_3, 8, 5.218564460064828E-5, 1839,39901, 1442789.0, 8.8445773E7, 7.721185997E9, 130385, 87095, 3007, 3532, 83320, 60367, 
traill_20x5 ,child_3, 8, 7.063148731121655E-5, 2133,45334, 1617408.0, 9.9055594E7, 8.677132056E9, 116710, 87095, 3432, 3532, 79308, 60367, 0
upham_20x5 ,child_3, 9, 5.353969942733646E-5, 1692,38447, 1438647.0, 9.0772901E7, 8.077429299E9, 126291, 87095, 2779, 3201, 82705, 60367, 
child_20x5 ,child_3, 9, 5.1738690008937755E-5, 1850,41062, 1466046.0, 8.7880294E7, 7.511539974E9, 171164, 87095, 2859, 3201, 109304, 60367, 
abbott_20x5 ,child_3, 9, 5.122121045014508E-5, 1704,38821, 1434149.0, 8.8376653E7, 7.720633037E9, 130385, 87095, 2727, 3201, 83320, 60367, 
traill_20x5 ,child_3, 9, 6.935099714556252E-5, 1957,43926, 1606144.0, 9.8965482E7, 8.67641116E9, 116710, 87095, 3065, 3201, 79308, 60367, 0
